C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_178.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_178.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_178.jpg,0,1,0,15.84233
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_277.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_277.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_277.jpg,0,0.7185115,0,16.22191
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_369.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_369.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_369.jpg,0,0.4344844,0,15.99474
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_463.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_463.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_463.jpg,0,0.1544458,0,15.63024
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_557.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_557.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_557.jpg,0,0.4401742,0,15.78422
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_657.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_657.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_657.jpg,0,0.7322986,0,15.42634
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_755.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_755.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_755.jpg,0,0.8320382,0,15.66072
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_845.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_845.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_845.jpg,-0.05,0.5465275,0,15.95863
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_06_939.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_06_939.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_06_939.jpg,-0.3,0.2594755,0,15.51591
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_047.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_047.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_047.jpg,0,0,0,14.94529
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_138.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_138.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_138.jpg,0,0,0,14.39309
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_234.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_234.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_234.jpg,0,0,0,13.7247
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_321.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_321.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_321.jpg,-0.05,0,0,13.17175
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_422.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_422.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_422.jpg,0,0.2853093,0,12.6585
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_511.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_511.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_511.jpg,0,0.5692215,0,12.36329
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_616.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_616.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_616.jpg,0,0.8617806,0,12.80059
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_714.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_714.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_714.jpg,-0.25,1,0,13.2744
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_811.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_811.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_811.jpg,0,1,0,14.05625
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_07_909.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_07_909.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_07_909.jpg,0,1,0,14.65728
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_003.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_003.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_003.jpg,0,1,0,15.3716
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_091.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_091.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_091.jpg,0,1,0,16.1283
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_182.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_182.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_182.jpg,0.15,1,0,17.12344
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_277.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_277.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_277.jpg,0.4,1,0,18.2965
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_372.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_372.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_372.jpg,0,1,0,19.50716
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_466.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_466.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_466.jpg,0,1,0,20.57165
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_561.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_561.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_561.jpg,0,1,0,21.37288
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_657.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_657.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_657.jpg,0,1,0,22.36661
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_751.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_751.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_751.jpg,0.15,1,0,23.33995
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_847.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_847.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_847.jpg,0.4,1,0,24.22504
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_08_939.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_08_939.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_08_939.jpg,0.6000001,1,0,24.84135
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_037.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_037.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_037.jpg,0,1,0,25.75308
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_134.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_134.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_134.jpg,0.1,0.8989675,0,26.65964
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_232.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_232.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_232.jpg,0.35,0.6047239,0,27.24117
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_332.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_332.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_332.jpg,0,0.3080995,0,27.3974
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_430.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_430.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_430.jpg,0.1,0.0140392,0,27.27028
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_527.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_527.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_527.jpg,0.35,0,0,26.95753
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_623.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_623.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_623.jpg,0.5500001,0,0,26.60936
C:\Users\Akshay\Desktop\IMG\center_2019_07_24_20_03_09_723.jpg,C:\Users\Akshay\Desktop\IMG\left_2019_07_24_20_03_09_723.jpg,C:\Users\Akshay\Desktop\IMG\right_2019_07_24_20_03_09_723.jpg,0,0,0,26.10385
